location_key	location_type	location_label	country_code	country	province	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1000	day_index_10000	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	location_key_original	country_original	province_original
ed540b351586ff4cb0cbf434da2b9857	subregion	Eastern Africa		Eastern Africa	total			2020-03-22	10	7				96	2	4	90		2.083333333333333	4.166666666666666	93.75	24	1	4	19	33.333333333333336	100		26.760563380281692			
ed540b351586ff4cb0cbf434da2b9857	subregion	Eastern Africa		Eastern Africa	total			2020-03-23	11	8	1			154	3				1.948051948051948			58	1			60.416666666666664	50					
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-22	1	1	1			552	17	28	507		3.0797101449275366	5.072463768115942	91.84782608695652											
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-23	2	2	2			646	18	30	598		2.786377708978328	4.643962848297214	92.56965944272446	94	1	2	91	17.028985507246375	5.882352941176471	7.142857142857143	17.94871794871795			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-24	3	3	3			927	26	36	865		2.8047464940668827	3.8834951456310676	93.31175836030205	281	8	6	267	43.4984520123839	44.44444444444444	20	44.64882943143812			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-25	4	4	4	1		1413	42	39	1332		2.9723991507431	2.7600849256900215	94.26751592356688	486	16	3	467	52.42718446601942	61.53846153846154	8.333333333333334	53.98843930635838			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-26	5	5	5	2		2086	56	50	1980		2.684563758389262	2.3969319271332696	94.91850431447747	673	14	11	648	47.62915782024062	33.333333333333336	28.205128205128204	48.648648648648646			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-27	6	6	6	3		2890	82	59	2749		2.837370242214533	2.041522491349481	95.12110726643598	804	26	9	769	38.54266538830297	46.42857142857143	18	38.83838383838384			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-28	7	7	7	4		5528	131	102	5295		2.369753979739508	1.8451519536903038	95.78509406657018	2638	49	43	2546	91.280276816609	59.75609756097561	72.88135593220339	92.6154965441979			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-29	8	8	8	5		6106	133	121	5852		2.178185391418277	1.9816573861775304	95.84015722240419	578	2	19	557	10.455861070911721	1.5267175572519085	18.627450980392158	10.519357884796978			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-30	9	9	9	6		8165	171	136	7858		2.0943049601959585	1.6656460502143293	96.24004898958971	2059	38	15	2006	33.72093023255814	28.571428571428573	12.396694214876034	34.278879015721124			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-01-31	10	10	10	7		9838	213	215	9410		2.1650742020735922	2.1854035373043303	95.64952226062208	1673	42	79	1552	20.489895897121862	24.56140350877193	58.088235294117645	19.750572664800202			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-01	11	11	11	8	1	11933	259	276	11398		2.1704516885946536	2.3129137685410206	95.51663454286432	2095	46	61	1988	21.294978654198008	21.5962441314554	28.372093023255815	21.126461211477153			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-02	12	12	12	9	2	16675	361	464	15850		2.1649175412293853	2.782608695652174	95.05247376311844	4742	102	188	4452	39.73854018268667	39.38223938223938	68.1159420289855	39.059484120021054			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-03	13	13	13	10	3	19761	425	615	18721		2.150700875461768	3.112190678609382	94.73710844592885	3086	64	151	2871	18.506746626686656	17.72853185595568	32.543103448275865	18.113564668769715			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-04	14	14	14	11	4	23756	491	844	22421		2.066846270415895	3.55278666442162	94.38036706516249	3995	66	229	3700	20.21658822934062	15.529411764705882	37.235772357723576	19.763901500988194			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-05	15	15	15	12	5	27492	563	1116	25813		2.0478684708278774	4.05936272370144	93.89276880547068	3736	72	272	3392	15.726553291799966	14.663951120162933	32.22748815165877	15.128674010971856			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-06	16	16	16	13	6	30671	633	1479	28559		2.0638388053861956	4.822144696944997	93.1140164976688	3179	70	363	2746	11.563363887676415	12.433392539964476	32.526881720430104	10.638050594661605			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-07	17	17	17	14	7	34175	718	2002	31455		2.100950987564009	5.858083394294074	92.04096561814191	3504	85	523	2896	11.42447262886766	13.428120063191153	35.36173089925625	10.140411078819286			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-08	18	18	18	15	8	36880	805	2599	33476		2.1827548806941435	7.047180043383948	90.7700650759219	2705	87	597	2021	7.9151426481346014	12.116991643454039	29.82017982017982	6.425051661103163			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-09	19	19	19	16	9	39898	905	3224	35769		2.26828412451752	8.080605544137551	89.65111033134492	3018	100	625	2293	8.183297180043384	12.422360248447205	24.047710657945363	6.849683355239574			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-10	20	20	20	17	10	42425	1012	3926	37487		2.3853859752504416	9.253977607542723	88.36063641720683	2527	107	702	1718	6.333650809564389	11.823204419889503	21.774193548387096	4.803041740054237			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-11	21	21	21	18	11	44458	1112	4649	38697		2.5012371226775834	10.457060596518062	87.04170228080436	2033	100	723	1210	4.791985857395404	9.881422924901186	18.415690269994904	3.227785632352549			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-12	22	22	22	19	12	44833	1117	5099	38617		2.491468338054558	11.37331876073428	86.13521290121116	375	5	450	-80	0.8434927347159117	0.44964028776978415	9.679500967950096	-0.2067343721735535			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-13	23	23	23	20	13	59969	1370	6234	52365		2.2845136653937868	10.395370941653187	87.32011539295303	15136	253	1135	13748	33.760845805545024	22.649955237242615	22.259266522847618	35.6009011575213			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-14	24	24	24	21	14	66433	1522	7995	56916		2.2910300603615674	12.034681558863818	85.67428838077461	6464	152	1761	4551	10.778902432923678	11.094890510948906	28.248315688161693	8.690919507304498			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-15	25	25	25	22	15	68502	1664	9321	57517		2.4291261569005287	13.606901988263118	83.96397185483634	2069	142	1326	601	3.1144160281787667	9.329829172141919	16.585365853658537	1.055942090097688			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-16	26	26	26	23	16	70621	1768	10778	58075		2.5035046232706986	15.261749338015603	82.2347460387137	2119	104	1457	558	3.093340340428017	6.25	15.631370024675464	0.9701479562564111			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-17	27	27	27	24	17	72552	1866	12486	58200		2.5719483956334765	17.209725438306318	80.21832616606021	1931	98	1708	125	2.7343141558459947	5.542986425339366	15.847095936166264	0.2152389151958674			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-18	28	28	28	25	18	74338	2005	14233	58100		2.6971400898598294	19.146331620436385	78.15652828970379	1786	139	1747	-100	2.46168265519903	7.44908896034298	13.99167067115169	-0.1718213058419244			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-19	29	29	29	26	19	74757	2118	15994	56645		2.833179501585136	21.394652005832228	75.77216849258264	419	113	1761	-1455	0.5636417444644731	5.635910224438903	12.372655097309071	-2.504302925989673			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-20	30	30	30	27	20	75299	2241	18050	55008		2.9761351412369357	23.971101873862864	73.0527629849002	542	123	2056	-1637	0.7250157175916636	5.807365439093484	12.854820557709141	-2.8899285020743224			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-21	31	31	31	28	21	75885	2242	18744	54899		2.9544705804836267	24.70053370231271	72.34499571720366	586	1	694	-109	0.7782307865974316	0.04462293618920125	3.844875346260388	-0.19815299592786503			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-22	32	32	32	29	22	77582	2447	22739	52396		3.154082132453404	29.30963367791498	67.53628418963162	1697	205	3995	-2503	2.2362785794293996	9.143621766280107	21.313486982501068	-4.559281589828594			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-23	33	33	33	30	23	77799	2453	23229	52117		3.152996825151994	29.85771025334516	66.98929292150285	217	6	490	-279	0.27970405506431906	0.2451982018798529	2.15488807775188	-0.5324833956790594			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-24	34	34	34	31	24	78263	2605	25060	50598		3.3285205013863512	32.02023944903722	64.65124004957643	464	152	1831	-1519	0.5964086941991542	6.196494088870771	7.882388393818072	-2.914596005142276			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-25	35	35	35	32	25	78932	2677	27725	48530		3.391526883900066	35.125171033294485	61.48330208280546	669	72	2665	-2068	0.8548100635038268	2.763915547024952	10.634477254588987	-4.087118067907823			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-26	36	36	36	33	26	79648	2732	30133	46783		3.4300924065889915	37.83271394134191	58.73719365206911	716	55	2408	-1747	0.9071099173972533	2.054538662682107	8.685302073940488	-3.5998351535132906			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-27	37	37	37	34	27	80612	2764	32979	44869		3.4287699101870692	40.91078251376966	55.66044757604327	964	32	2846	-1914	1.2103254319003616	1.171303074670571	9.444794743304682	-4.091229720197508			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-28	38	38	38	35	28	81527	2808	36379	42340		3.4442577305677875	44.622027058520494	51.93371521091172	915	44	3400	-2529	1.135066739443259	1.5918958031837915	10.309590951817823	-5.636408210568544			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-02-29	39	39	39	36	29	82786	2859	39388	40539		3.4534824728818885	47.578092914260864	48.96842461285725	1259	51	3009	-1801	1.5442736762054288	1.8162393162393162	8.271255394595784	-4.25366084081247			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-01	40	40	40	37	30	83964	2896	42233	38835		3.449097232147111	50.298937639940924	46.251965127911966	1178	37	2845	-1704	1.422945908728529	1.2941587967820916	7.223012084898954	-4.2033597276696515			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-02	41	41	41	38	31	84786	2949	44928	36909		3.47816856556507	52.989880404783804	43.531951029651125	822	53	2695	-1926	0.9789909961412033	1.830110497237569	6.381265834773755	-4.959443800695249			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-03	42	42	42	39	32	85782	2982	47535	35265		3.4762537595299716	55.41372315870462	41.110023081765405	996	33	2607	-1644	1.1747222418795555	1.1190233977619533	5.802617521367521	-4.4541981630496625			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-04	43	43	43	40	33	86380	3025	50097	33258		3.5019680481592963	57.9960639036814	38.5019680481593	598	43	2562	-2007	0.6971159450700614	1.4419852448021462	5.3897128431681915	-5.691195236069758			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-05	44	44	44	41	34	87029	3057	52388	31584		3.512622229371819	60.19602661181905	36.291351158809135	649	32	2291	-1674	0.7513313266959945	1.0578512396694215	4.573128131425036	-5.0333754284683385			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-06	45	45	45	42	35	87748	3093	54137	30518		3.524866663627661	61.69599307106714	34.779140265305195	719	36	1749	-1066	0.8261613944777029	1.1776251226692835	3.33855081316332	-3.3751266464032423			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-07	46	46	46	43	36	88317	3123	55762	29432		3.5361255477427904	63.13846711278689	33.32540733947032	569	30	1625	-1086	0.6484478278707207	0.9699321047526673	3.0016439773168075	-3.558555606527295			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-08	47	47	47	44	37	88684	3157	57595	27932		3.5598304090929593	64.94407108384827	31.496098507058772	367	34	1833	-1500	0.4155485353895626	1.0886967659301954	3.2871848212044044	-5.0964936123946725			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-09	48	48	48	45	38	88894	3187	59013	26694		3.5851688527909644	66.38580781605057	30.02902333115846	210	30	1418	-1238	0.23679581435208155	0.9502692429521697	2.462019272506294	-4.4321924674208795			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-10	49	49	49	46	39	89029	3204	60546	25279		3.5988273483920965	68.00705388131956	28.394118770288333	135	17	1533	-1415	0.15186626768960784	0.5334170065892689	2.5977327029637536	-5.300816662920506			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-11	50	50	50	47	40	89364	3237	62067	24060		3.622263998925742	69.45414260776151	26.923593393312746	335	33	1521	-1219	0.37628188567770054	1.0299625468164795	2.512139530274502	-4.82218442185213			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-12	51	51	51	48	41	89490	3255	63372	22863		3.6372779081461615	70.81461615822997	25.548105933623866	126	18	1305	-1197	0.14099637437894455	0.5560704355885079	2.102566581275074	-4.975062344139651			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-13	52	52	52	49	42	89676	3266	64844	21566		3.642000089210045	72.30920201614703	24.048797894642938	186	11	1472	-1297	0.2078444518940664	0.3379416282642089	2.3227924004292118	-5.67292131391331			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-14	53	53	53	50	43	89890	3288	66308	20294		3.6578039826454556	73.76571365001668	22.576482367337857	214	22	1464	-1272	0.2386368705116196	0.6736068585425597	2.257726235272346	-5.898173050171566			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-15	54	54	54	51	44	90064	3301	67665	19098		3.6651714336471843	75.12990762124711	21.2049209451057	174	13	1357	-1196	0.19356991878963178	0.3953771289537713	2.046510225010557	-5.893367497782596			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-16	55	55	55	52	45	90162	3320	69211	17631		3.682260819413944	76.76293782302966	19.554801357556396	98	19	1546	-1467	0.10881151181382129	0.5755831566192063	2.2847853395403828	-7.68143261074458			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-17	56	56	56	53	46	90338	3341	70371	16626		3.698332927450242	77.89745179215834	18.40421528039142	176	21	1160	-1005	0.19520418801712472	0.6325301204819277	1.6760341564202221	-5.7001871703249956			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-18	57	57	57	54	47	90510	3355	71461	15694		3.706772732294774	78.95370677273229	17.33952049497293	172	14	1090	-932	0.19039606809980297	0.41903621670158636	1.5489335095422831	-5.605677853963671			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-19	58	58	58	55	48	90759	3370	72251	15138		3.7131303782544984	79.60753203539042	16.67933758635507	249	15	790	-556	0.27510772290354657	0.44709388971684055	1.1054981038608471	-3.542755193067414			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-20	59	59	59	56	49	91006	3382	73023	14601		3.7162384897699052	80.23976441113773	16.043997099092365	247	12	772	-537	0.2721493185248846	0.3560830860534125	1.068497321836376	-3.5473642489100277			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-21	60	60	60	57	50	91274	3398	73657	14219		3.7228564541928697	80.69877511668165	15.578368429125492	268	16	634	-382	0.2944860778410215	0.47309284447072736	0.8682196020431918	-2.616259160331484			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-22	61	61	61	58	51	91559	3428	75534	12597		3.7440339016371955	82.49762448257408	13.758341615788726	285	30	1877	-1622	0.3122466419790959	0.8828722778104767	2.548298192975549	-11.40727196005345			
e2c9cb5da64641e6dbdae7aa2d9fc725	subregion	Eastern Asia		Eastern Asia	total			2020-03-23	62	62	62	59	52	91601	3429				3.743408914749839			42	1			0.045872060638495395	0.029171528588098017					
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-01-31	1					2	0	0	2		0	0	100											
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-02-12	13					2	0	2	0		0	100	0			2	-2				-100			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-02-26	27					3	0	2	1		0	66.66666666666666	33.33333333333333	1			1	50						
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-02-28	29					6	0	2	4		0	33.33333333333333	66.66666666666666	3			3	100			300			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-01	31					9	0	2	7		0	22.22222222222222	77.77777777777779	3			3	50			75			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-02	32	1				10	0	2	8		0	20	80	1			1	11.11111111111111			14.285714285714286			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-03	33	2				13	0	2	11		0	15.384615384615385	84.61538461538461	3			3	30			37.5			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-04	34	3				25	0	3	22		0	12	88	12		1	11	92.3076923076923		50	100			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-05	35	4				32	0	3	29		0	9.375	90.625	7			7	28			31.818181818181817			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-06	36	5				54	0	3	51		0	5.555555555555555	94.44444444444444	22			22	68.75			75.86206896551724			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-07	37	6				57	0	5	52		0	8.771929824561402	91.22807017543859	3		2	1	5.555555555555555		66.66666666666667	1.9607843137254901			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-08	38	7				93	0	6	87		0	6.451612903225806	93.54838709677419	36		1	35	63.1578947368421		20	67.3076923076923			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-09	39	8	1			102	0	7	95		0	6.862745098039216	93.13725490196079	9		1	8	9.67741935483871		16.666666666666668	9.195402298850574			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-10	40	9	2			137	0	9	128		0	6.569343065693431	93.43065693430657	35		2	33	34.31372549019608		28.571428571428573	34.73684210526316			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-11	41	10	3			226	1	12	213		0.4424778761061947	5.3097345132743365	94.24778761061947	89	1	3	85	64.96350364963503		33.333333333333336	66.40625			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-12	42	11	4			262	2	12	248		0.7633587786259541	4.580152671755725	94.65648854961832	36	1		35	15.929203539823009	100		16.431924882629108			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-13	43	12	5			435	4	13	418		0.9195402298850575	2.9885057471264367	96.0919540229885	173	2	1	170	66.03053435114504	100	8.333333333333334	68.54838709677419			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-14	44	13	6			613	6	21	586		0.9787928221859705	3.4257748776508974	95.59543230016313	178	2	8	168	40.91954022988506	50	61.53846153846154	40.19138755980861			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-15	45	14	7			730	7	21	702		0.9589041095890412	2.8767123287671232	96.16438356164385	117	1		116	19.086460032626427	16.666666666666668		19.795221843003414			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-16	46	15	8			915	8	37	870		0.8743169398907104	4.043715846994536	95.08196721311475	185	1	16	168	25.34246575342466	14.285714285714286	76.19047619047619	23.931623931623932			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-17	47	16	9	1		1177	10	46	1121		0.8496176720475787	3.908241291418862	95.24214103653355	262	2	9	251	28.633879781420767	25	24.324324324324323	28.850574712643677			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-18	48	17	10	2		1418	11	51	1356		0.7757404795486601	3.596614950634697	95.62764456981664	241	1	5	235	20.475785896346643	10	10.869565217391305	20.96342551293488			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-19	49	18	11	3		1877	13	46	1818		0.6925945657964837	2.450719232818327	96.85668620138519	459	2	-5	462	32.36953455571227	18.181818181818183	-9.803921568627452	34.07079646017699			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-20	50	19	12	4		2264	16	47	2201		0.7067137809187279	2.075971731448763	97.2173144876325	387	3	1	383	20.618007458710707	23.076923076923077	2.1739130434782608	21.067106710671066			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-21	51	20	13	5		2759	17	98	2644		0.6161652772743748	3.552011598405219	95.83182312432041	495	1	51	443	21.863957597173144	6.25	108.51063829787235	20.127214902317128			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-22	52	21	14	6		3212	26	126	3060		0.809464508094645	3.922789539227895	95.26774595267746	453	9	28	416	16.418992388546574	52.94117647058823	28.571428571428573	15.733736762481088			
1d7eed2269cb285c86cd9368431e58a6	subregion	Eastern Europe		Eastern Europe	total			2020-03-23	53	22	15	7		3212	32				0.9962640099626401				6				23.076923076923077					
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-01	1					6	0	0	6		0	0	100									873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-01	1					6	0	0	6		0	0	100											
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-03	3					7	0	0	7		0	0	100	1			1	16.666666666666668			16.666666666666668	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-03	3					7	0	0	7		0	0	100	1			1	16.666666666666668			16.666666666666668			
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-04	4	1				10	0	0	10		0	0	100	3			3	42.857142857142854			42.857142857142854	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-04	4	1				10	0	0	10		0	0	100	3			3	42.857142857142854			42.857142857142854			
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-05	5	2				13	0	0	13		0	0	100	3			3	30			30	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-05	5	2				13	0	0	13		0	0	100	3			3	30			30			
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-08	8	5				14	0	0	14		0	0	100	1			1	7.6923076923076925			7.6923076923076925	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-08	8	5				14	0	0	14		0	0	100	1			1	7.6923076923076925			7.6923076923076925			
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-09	9	6				15	0	0	15		0	0	100	1			1	7.142857142857143			7.142857142857143	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-09	9	6				15	0	0	15		0	0	100	1			1	7.142857142857143			7.142857142857143			
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-11	11	8				17	0	0	17		0	0	100	2			2	13.333333333333334			13.333333333333334	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-11	11	8				17	0	0	17		0	0	100	2			2	13.333333333333334			13.333333333333334			
873005d35cce71efd7b4e09823f158d2	country	Ecuador	EC	Ecuador		-1.8312	-78.1834	2020-03-14	14	11				28	2	0	26		7.142857142857142	0	92.85714285714286	11	2		9	64.70588235294117			52.94117647058823	873005d35cce71efd7b4e09823f158d2	Ecuador	
2d7de11d78eb76292412bdfc0d2363ec	country	Ecuador	EC	Ecuador	total	-2	-77.5	2020-03-14	14	11				28	2	0	26		7.142857142857142	0	92.85714285714286	11	2		9	64.70588235294117			52.94117647058823			
